Order ID,Order Date,Ship Date,Country,Region,Item Type,Sales Channel,Order Priority,Units Sold,Unit Price,Unit Cost
257806909,2019-12-15 00:00:00,2020-01-03 00:00:00,Kiribati,Australia and Oceania,Snacks,Online,Cancelled,9648,152.58,97.44
771699702,2020-09-26 00:00:00,2020-10-11 00:00:00,South Korea,Asia,Meat,Online,Low,1946,421.89,364.69
871147000,2018-08-12 00:00:00,2018-08-22 00:00:00,San Marino,Europe,Household,Online,Cancelled,611,668.27,502.54
806197631,2022-01-18 00:00:00,2022-02-03 00:00:00,Cyprus,Europe,Baby Food,Online,Medium,649,255.28,159.42
447212922,2019-04-16 00:00:00,2019-04-28 00:00:00,Cuba,Central America and the Caribbean,Cereal,Online,Low,9097,205.7,117.11
634866702,2019-02-22 00:00:00,2019-03-04 00:00:00,Saint Lucia,Central America and the Caribbean,Personal Care,Offline,Medium,20,81.73,56.67
930145299,2018-08-18 00:00:00,2018-09-03 00:00:00,Liberia,Sub-Saharan Africa,Clothes,Online,Cancelled,9519,109.28,35.84
964347541,2020-06-20 00:00:00,2020-07-05 00:00:00,Central African Republic,Sub-Saharan Africa,Fruits,Offline,Medium,722,9.33,6.92
889084756,2022-01-09 00:00:00,2022-01-30 00:00:00,Australia,Australia and Oceania,Cosmetics,Offline,High,8792,437.2,263.33
926280772,2015-07-05 00:00:00,2015-07-21 00:00:00,Lithuania,Europe,Beverages,Offline,High,5919,47.45,31.79
918171918,2015-06-24 00:00:00,2015-06-27 00:00:00,Bhutan,Asia,Office Supplies,Online,High,6329,651.21,524.96
777307021,2016-06-28 00:00:00,2016-07-16 00:00:00,Nauru,Australia and Oceania,Beverages,Online,High,1276,47.45,31.79
936547410,2021-01-08 00:00:00,2021-01-22 00:00:00,Greece,Europe,Vegetables,Offline,Low,4046,154.06,90.93
999066913,2021-07-17 00:00:00,2021-07-21 00:00:00,Gabon,Sub-Saharan Africa,Household,Offline,Cancelled,4956,668.27,502.54
188351857,2016-06-11 00:00:00,2016-06-28 00:00:00,Canada,North America,Household,Online,Cancelled,6355,668.27,502.54
498201072,2019-10-29 00:00:00,2019-11-03 00:00:00,Slovenia,Europe,Cosmetics,Online,High,7623,437.2,263.33
842725884,2015-07-27 00:00:00,2015-08-10 00:00:00,Cyprus,Europe,Snacks,Offline,High,171,152.58,97.44
206350123,2015-09-07 00:00:00,2015-09-15 00:00:00,Nepal,Asia,Fruits,Offline,Cancelled,2442,9.33,6.92
793810117,2016-10-27 00:00:00,2016-11-12 00:00:00,Guinea-Bissau,Sub-Saharan Africa,Snacks,Online,Cancelled,4909,152.58,97.44
380154693,2021-05-05 00:00:00,2021-05-19 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Vegetables,Offline,High,5076,154.06,90.93
860745179,2015-05-21 00:00:00,2015-06-01 00:00:00,Kuwait,Middle East and North Africa,Clothes,Offline,Medium,2481,109.28,35.84
601255404,2020-01-28 00:00:00,2020-02-04 00:00:00,Mozambique,Sub-Saharan Africa,Household,Online,Low,3690,668.27,502.54
287671697,2015-11-25 00:00:00,2015-12-08 00:00:00,Uzbekistan,Asia,Cosmetics,Offline,Low,7303,437.2,263.33
676292884,2015-11-25 00:00:00,2015-11-30 00:00:00,South Korea,Asia,Office Supplies,Online,Medium,8948,651.21,524.96
343730294,2017-05-01 00:00:00,2017-05-12 00:00:00,Latvia,Europe,Office Supplies,Online,Low,6287,651.21,524.96
636907756,2015-02-26 00:00:00,2015-03-06 00:00:00,Georgia,Europe,Vegetables,Online,Cancelled,4013,154.06,90.93
723061597,2020-12-19 00:00:00,2020-12-20 00:00:00,China,Asia,Clothes,Online,Low,8849,109.28,35.84
739740645,2021-08-24 00:00:00,2021-08-25 00:00:00,Tanzania,Sub-Saharan Africa,Snacks,Online,Low,4551,152.58,97.44
444806230,2019-02-16 00:00:00,2019-02-17 00:00:00,Czech Republic,Europe,Cereal,Online,High,6903,205.7,117.11
566432178,2016-08-21 00:00:00,2016-08-23 00:00:00,Nepal,Asia,Vegetables,Online,High,8724,154.06,90.93
553104817,2018-11-21 00:00:00,2018-12-08 00:00:00,Sao Tome and Principe,Sub-Saharan Africa,Baby Food,Online,High,1000,255.28,159.42
823622977,2019-01-04 00:00:00,2019-01-25 00:00:00,Saint Kitts and Nevis ,Central America and the Caribbean,Clothes,Offline,Cancelled,7197,109.28,35.84
517097985,2017-03-18 00:00:00,2017-03-23 00:00:00,Latvia,Europe,Snacks,Online,Medium,9640,152.58,97.44
642953670,2015-10-27 00:00:00,2015-11-08 00:00:00,Netherlands,Europe,Beverages,Offline,Medium,3134,47.45,31.79
930926358,2019-05-19 00:00:00,2019-06-01 00:00:00,Brunei,Asia,Beverages,Online,Medium,651,47.45,31.79
281064879,2021-09-20 00:00:00,2021-10-01 00:00:00,Central African Republic,Sub-Saharan Africa,Vegetables,Offline,Low,2199,154.06,90.93
813730561,2019-09-21 00:00:00,2019-10-07 00:00:00,Bhutan,Asia,Baby Food,Offline,Cancelled,9811,255.28,159.42
219597232,2021-12-25 00:00:00,2022-01-03 00:00:00,Mauritius ,Sub-Saharan Africa,Fruits,Offline,High,2556,9.33,6.92
309651219,2015-04-22 00:00:00,2015-05-09 00:00:00,Australia,Australia and Oceania,Snacks,Offline,High,1532,152.58,97.44
265191352,2018-08-18 00:00:00,2018-09-03 00:00:00,Serbia,Europe,Snacks,Offline,Medium,4869,152.58,97.44
687828958,2017-02-04 00:00:00,2017-02-10 00:00:00,Barbados,Central America and the Caribbean,Snacks,Offline,Low,2728,152.58,97.44
449487864,2021-12-29 00:00:00,2022-01-15 00:00:00,Honduras,Central America and the Caribbean,Household,Offline,Cancelled,2303,668.27,502.54
742404401,2020-05-19 00:00:00,2020-06-01 00:00:00,Tonga,Australia and Oceania,Baby Food,Online,Low,2815,255.28,159.42
129127395,2019-06-16 00:00:00,2019-06-29 00:00:00,Latvia,Europe,Office Supplies,Online,Low,520,651.21,524.96
392518174,2021-06-25 00:00:00,2021-06-26 00:00:00,Serbia,Europe,Vegetables,Offline,Medium,3705,154.06,90.93
685750567,2015-02-21 00:00:00,2015-03-02 00:00:00,Tunisia ,Middle East and North Africa,Vegetables,Online,High,7687,154.06,90.93
682310903,2021-06-21 00:00:00,2021-07-04 00:00:00,Guatemala,Central America and the Caribbean,Personal Care,Offline,Low,9813,81.73,56.67
125998008,2015-01-25 00:00:00,2015-01-29 00:00:00,Rwanda,Sub-Saharan Africa,Office Supplies,Online,Cancelled,4465,651.21,524.96
180923211,2021-04-24 00:00:00,2021-04-30 00:00:00,Azerbaijan,Middle East and North Africa,Baby Food,Online,Medium,8054,255.28,159.42
281510341,2019-02-22 00:00:00,2019-02-27 00:00:00,Taiwan,Asia,Meat,Online,Medium,4020,421.89,364.69
382495725,2021-11-11 00:00:00,2021-11-30 00:00:00,Jordan,Middle East and North Africa,Clothes,Offline,Low,7840,109.28,35.84
508928191,2021-03-07 00:00:00,2021-03-24 00:00:00,Somalia,Middle East and North Africa,Baby Food,Online,Low,2016,255.28,159.42
306169068,2015-11-16 00:00:00,2015-11-20 00:00:00,Bhutan,Asia,Snacks,Online,Medium,1086,152.58,97.44
389892184,2020-11-12 00:00:00,2020-11-30 00:00:00,Panama,Central America and the Caribbean,Fruits,Online,Medium,6616,9.33,6.92
996083867,2020-11-05 00:00:00,2020-11-11 00:00:00,Afghanistan,Middle East and North Africa,Snacks,Offline,High,2206,152.58,97.44
631042945,2016-03-23 00:00:00,2016-03-28 00:00:00,Samoa ,Australia and Oceania,Vegetables,Offline,Cancelled,8485,154.06,90.93
121380746,2016-11-21 00:00:00,2016-12-07 00:00:00,Malta,Europe,Fruits,Online,Cancelled,8115,9.33,6.92
364021098,2019-08-05 00:00:00,2019-08-26 00:00:00,Kuwait,Middle East and North Africa,Baby Food,Offline,Medium,787,255.28,159.42
976200330,2019-09-19 00:00:00,2019-10-07 00:00:00,Sudan,Sub-Saharan Africa,Baby Food,Online,Medium,8226,255.28,159.42
745467269,2018-05-08 00:00:00,2018-05-24 00:00:00,Russia,Europe,Clothes,Offline,Medium,9186,109.28,35.84
779683244,2019-08-25 00:00:00,2019-09-04 00:00:00,Namibia,Sub-Saharan Africa,Fruits,Offline,Medium,4453,9.33,6.92
457022082,2018-08-15 00:00:00,2018-09-02 00:00:00,Oman,Middle East and North Africa,Snacks,Online,Cancelled,1845,152.58,97.44
575970113,2019-10-04 00:00:00,2019-10-08 00:00:00,Malawi,Sub-Saharan Africa,Meat,Offline,Medium,1211,421.89,364.69
205326163,2020-06-02 00:00:00,2020-06-20 00:00:00,Tajikistan,Asia,Vegetables,Online,High,9429,154.06,90.93
734201562,2019-01-05 00:00:00,2019-01-19 00:00:00,Haiti,Central America and the Caribbean,Cosmetics,Offline,Medium,5413,437.2,263.33
922020137,2015-03-27 00:00:00,2015-04-13 00:00:00,Singapore,Asia,Baby Food,Offline,Cancelled,5103,255.28,159.42
948518216,2020-04-07 00:00:00,2020-04-21 00:00:00,Bulgaria,Europe,Meat,Offline,High,6473,421.89,364.69
163744628,2017-04-17 00:00:00,2017-05-04 00:00:00,Finland,Europe,Office Supplies,Offline,Low,4529,651.21,524.96
238060700,2018-04-09 00:00:00,2018-04-28 00:00:00,Kuwait,Middle East and North Africa,Fruits,Offline,Low,6306,9.33,6.92
212140262,2018-09-22 00:00:00,2018-10-01 00:00:00,United Arab Emirates,Middle East and North Africa,Clothes,Offline,Medium,5872,109.28,35.84
546969640,2016-02-06 00:00:00,2016-02-18 00:00:00,Mauritius ,Sub-Saharan Africa,Fruits,Offline,Cancelled,9326,9.33,6.92
873847663,2019-02-12 00:00:00,2019-02-22 00:00:00,Greenland,North America,Cosmetics,Online,Medium,9797,437.2,263.33
444385659,2016-09-18 00:00:00,2016-09-24 00:00:00,Samoa ,Australia and Oceania,Household,Online,Medium,2447,668.27,502.54
380507457,2020-05-20 00:00:00,2020-05-27 00:00:00,Nepal,Asia,Fruits,Online,Medium,9467,9.33,6.92
524449384,2016-12-22 00:00:00,2016-12-28 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Beverages,Offline,Medium,5082,47.45,31.79
788760268,2018-04-30 00:00:00,2018-05-04 00:00:00,Sri Lanka,Asia,Clothes,Offline,Low,546,109.28,35.84
706301438,2020-01-23 00:00:00,2020-01-27 00:00:00,Greece,Europe,Household,Offline,Medium,9146,668.27,502.54
780246722,2015-01-27 00:00:00,2015-02-12 00:00:00,Bhutan,Asia,Snacks,Online,Cancelled,1199,152.58,97.44
234082448,2018-03-09 00:00:00,2018-03-10 00:00:00,Montenegro,Europe,Clothes,Online,Cancelled,9053,109.28,35.84
161607444,2020-08-22 00:00:00,2020-09-11 00:00:00,Romania,Europe,Meat,Offline,Low,2089,421.89,364.69
376933038,2018-09-29 00:00:00,2018-10-11 00:00:00,Ghana,Sub-Saharan Africa,Meat,Offline,Cancelled,1717,421.89,364.69
764483058,2018-07-06 00:00:00,2018-07-14 00:00:00,Lithuania,Europe,Meat,Offline,Cancelled,6380,421.89,364.69
828993833,2018-08-05 00:00:00,2018-08-14 00:00:00,Iceland,Europe,Baby Food,Offline,Medium,6552,255.28,159.42
145514190,2018-12-02 00:00:00,2018-12-06 00:00:00,Brunei,Asia,Meat,Online,High,9737,421.89,364.69
609405457,2016-06-25 00:00:00,2016-07-04 00:00:00,Cuba,Central America and the Caribbean,Fruits,Online,Low,5472,9.33,6.92
586341464,2017-07-24 00:00:00,2017-08-09 00:00:00,Chad,Sub-Saharan Africa,Household,Online,Low,324,668.27,502.54
762308537,2017-06-27 00:00:00,2017-07-07 00:00:00,East Timor,Australia and Oceania,Beverages,Offline,Cancelled,2891,47.45,31.79
993605506,2020-11-17 00:00:00,2020-11-21 00:00:00,Bahrain,Middle East and North Africa,Cereal,Online,High,8804,205.7,117.11
756843698,2016-07-26 00:00:00,2016-08-05 00:00:00,Oman,Middle East and North Africa,Fruits,Online,High,5724,9.33,6.92
498946940,2015-12-09 00:00:00,2015-12-18 00:00:00,Bosnia and Herzegovina,Europe,Meat,Offline,Cancelled,8342,421.89,364.69
287151563,2018-08-02 00:00:00,2018-08-17 00:00:00,Switzerland,Europe,Personal Care,Offline,Medium,3383,81.73,56.67
259006392,2019-05-22 00:00:00,2019-06-01 00:00:00,Croatia,Europe,Office Supplies,Online,Cancelled,4602,651.21,524.96
172372758,2018-04-15 00:00:00,2018-05-03 00:00:00,Nepal,Asia,Clothes,Online,High,7784,109.28,35.84
755424487,2016-07-03 00:00:00,2016-07-19 00:00:00,Haiti,Central America and the Caribbean,Cosmetics,Online,Cancelled,5748,437.2,263.33
556647908,2020-09-30 00:00:00,2020-10-11 00:00:00,United Kingdom,Europe,Vegetables,Online,Cancelled,3341,154.06,90.93
894841849,2015-09-25 00:00:00,2015-09-29 00:00:00,South Africa,Sub-Saharan Africa,Clothes,Online,Medium,2443,109.28,35.84
909117639,2016-07-03 00:00:00,2016-07-18 00:00:00,Grenada,Central America and the Caribbean,Snacks,Online,Low,6967,152.58,97.44
708899104,2022-12-24 00:00:00,2023-01-13 00:00:00,India,Asia,Baby Food,Offline,Medium,7853,255.28,159.42
923922574,2021-04-09 00:00:00,2021-04-17 00:00:00,Ireland,Europe,Vegetables,Offline,Medium,8076,154.06,90.93
454236876,2021-08-18 00:00:00,2021-08-27 00:00:00,Tunisia ,Middle East and North Africa,Vegetables,Offline,Medium,7641,154.06,90.93
520203340,2018-12-09 00:00:00,2018-12-11 00:00:00,Algeria,Middle East and North Africa,Snacks,Online,Low,8583,152.58,97.44
612495791,2019-10-19 00:00:00,2019-10-23 00:00:00,Papua New Guinea,Australia and Oceania,Cereal,Online,Low,9971,205.7,117.11
742100560,2017-01-04 00:00:00,2017-01-19 00:00:00,San Marino,Europe,Snacks,Offline,Cancelled,2902,152.58,97.44
990316474,2015-07-07 00:00:00,2015-07-10 00:00:00,Senegal,Sub-Saharan Africa,Fruits,Online,High,5507,9.33,6.92
158754861,2016-06-13 00:00:00,2016-06-17 00:00:00,Algeria,Middle East and North Africa,Beverages,Offline,Medium,7946,47.45,31.79
719339549,2016-09-05 00:00:00,2016-09-18 00:00:00,Niger,Sub-Saharan Africa,Household,Offline,Cancelled,7413,668.27,502.54
264306867,2018-02-12 00:00:00,2018-02-16 00:00:00,Saudi Arabia,Middle East and North Africa,Cereal,Online,Low,3130,205.7,117.11
956205642,2021-07-13 00:00:00,2021-07-28 00:00:00,Mongolia,Asia,Snacks,Offline,Cancelled,1353,152.58,97.44
977897202,2020-10-04 00:00:00,2020-10-16 00:00:00,Brunei,Asia,Vegetables,Offline,Low,368,154.06,90.93
382555377,2021-05-04 00:00:00,2021-05-10 00:00:00,India,Asia,Baby Food,Online,Low,5492,255.28,159.42
643666493,2017-01-08 00:00:00,2017-01-22 00:00:00,Kazakhstan,Asia,Fruits,Offline,Low,4074,9.33,6.92
605029380,2018-02-12 00:00:00,2018-02-21 00:00:00,France,Europe,Fruits,Offline,High,493,9.33,6.92
530755364,2022-09-22 00:00:00,2022-09-27 00:00:00,Turkmenistan,Asia,Fruits,Online,Low,1162,9.33,6.92
755268275,2020-03-18 00:00:00,2020-03-29 00:00:00,Palau,Australia and Oceania,Vegetables,Offline,Medium,9521,154.06,90.93
333304440,2017-06-11 00:00:00,2017-06-13 00:00:00,Cyprus,Europe,Meat,Online,Low,1046,421.89,364.69
189912688,2018-12-28 00:00:00,2018-12-29 00:00:00,South Korea,Asia,Snacks,Offline,Medium,8240,152.58,97.44
870454347,2017-03-18 00:00:00,2017-03-20 00:00:00,Australia,Australia and Oceania,Beverages,Online,Medium,5639,47.45,31.79
290603244,2021-01-06 00:00:00,2021-01-08 00:00:00,Kazakhstan,Asia,Beverages,Online,Cancelled,4813,47.45,31.79
486345708,2018-09-03 00:00:00,2018-09-21 00:00:00,Russia,Europe,Cosmetics,Offline,High,9357,437.2,263.33
863980567,2019-06-10 00:00:00,2019-06-30 00:00:00,Haiti,Central America and the Caribbean,Personal Care,Offline,Medium,9904,81.73,56.67
450119149,2016-05-12 00:00:00,2016-05-22 00:00:00,Kenya,Sub-Saharan Africa,Personal Care,Offline,Cancelled,9114,81.73,56.67
141685283,2018-08-12 00:00:00,2018-08-22 00:00:00,Burkina Faso,Sub-Saharan Africa,Snacks,Online,High,6679,152.58,97.44
455915296,2015-07-28 00:00:00,2015-08-08 00:00:00,Togo,Sub-Saharan Africa,Office Supplies,Online,Low,4322,651.21,524.96
180358016,2016-04-30 00:00:00,2016-05-04 00:00:00,Malta,Europe,Beverages,Online,Medium,800,47.45,31.79
422874772,2015-01-17 00:00:00,2015-02-05 00:00:00,Thailand,Asia,Meat,Offline,High,6897,421.89,364.69
561639392,2018-09-20 00:00:00,2018-09-22 00:00:00,Yemen,Middle East and North Africa,Vegetables,Offline,Medium,432,154.06,90.93
495138204,2021-11-09 00:00:00,2021-11-21 00:00:00,Bhutan,Asia,Meat,Offline,Low,1252,421.89,364.69
192170035,2015-05-17 00:00:00,2015-05-26 00:00:00,Tanzania,Sub-Saharan Africa,Baby Food,Online,High,6239,255.28,159.42
141846215,2020-07-18 00:00:00,2020-07-28 00:00:00,Georgia,Europe,Clothes,Online,High,4302,109.28,35.84
903590571,2022-08-19 00:00:00,2022-08-28 00:00:00,Oman,Middle East and North Africa,Clothes,Offline,Low,1385,109.28,35.84
857139432,2022-05-24 00:00:00,2022-06-14 00:00:00,Libya,Middle East and North Africa,Meat,Online,Low,5460,421.89,364.69
252541625,2017-06-09 00:00:00,2017-06-11 00:00:00,Moldova ,Europe,Baby Food,Offline,Cancelled,1534,255.28,159.42
760158479,2015-09-22 00:00:00,2015-09-29 00:00:00,South Sudan,Sub-Saharan Africa,Household,Offline,High,6641,668.27,502.54
520663821,2016-10-11 00:00:00,2016-10-15 00:00:00,Marshall Islands,Australia and Oceania,Cosmetics,Offline,Cancelled,4850,437.2,263.33
895043981,2022-06-20 00:00:00,2022-06-28 00:00:00,Uganda,Sub-Saharan Africa,Snacks,Offline,High,2259,152.58,97.44
614597785,2018-03-29 00:00:00,2018-04-08 00:00:00,Montenegro,Europe,Cosmetics,Offline,Cancelled,1997,437.2,263.33
730936563,2016-04-21 00:00:00,2016-05-01 00:00:00,Philippines,Asia,Office Supplies,Online,Low,9227,651.21,524.96
565984141,2017-04-22 00:00:00,2017-05-03 00:00:00,Nigeria,Sub-Saharan Africa,Snacks,Online,Cancelled,6140,152.58,97.44
861976850,2021-05-17 00:00:00,2021-05-20 00:00:00,Sweden,Europe,Personal Care,Offline,High,6960,81.73,56.67
631463515,2020-08-21 00:00:00,2020-08-22 00:00:00,Czech Republic,Europe,Clothes,Offline,Low,2942,109.28,35.84
307305467,2019-07-29 00:00:00,2019-08-06 00:00:00,Moldova ,Europe,Fruits,Online,Medium,7371,9.33,6.92
392676532,2021-07-05 00:00:00,2021-07-12 00:00:00,Cyprus,Europe,Cereal,Offline,High,567,205.7,117.11
111063039,2020-05-26 00:00:00,2020-06-05 00:00:00,Luxembourg,Europe,Baby Food,Online,Low,4876,255.28,159.42
556263816,2021-12-05 00:00:00,2021-12-13 00:00:00,Spain,Europe,Beverages,Online,Medium,9679,47.45,31.79
642390191,2018-05-24 00:00:00,2018-06-12 00:00:00,Yemen,Middle East and North Africa,Vegetables,Online,Cancelled,6388,154.06,90.93
253865993,2019-10-24 00:00:00,2019-11-10 00:00:00,Liberia,Sub-Saharan Africa,Baby Food,Online,Medium,3444,255.28,159.42
695427548,2020-11-02 00:00:00,2020-11-16 00:00:00,Indonesia,Asia,Vegetables,Offline,Medium,1320,154.06,90.93
642123687,2021-05-25 00:00:00,2021-06-14 00:00:00,Greece,Europe,Beverages,Online,Medium,7523,47.45,31.79
189315736,2022-06-26 00:00:00,2022-07-16 00:00:00,China,Asia,Beverages,Online,Medium,1588,47.45,31.79
402677524,2015-12-12 00:00:00,2015-12-15 00:00:00,Trinidad and Tobago,Central America and the Caribbean,Snacks,Offline,Cancelled,82,152.58,97.44
168195378,2021-12-23 00:00:00,2021-12-30 00:00:00,Kenya,Sub-Saharan Africa,Clothes,Offline,Low,1605,109.28,35.84
242168128,2022-05-02 00:00:00,2022-05-10 00:00:00,Czech Republic,Europe,Beverages,Online,Medium,1785,47.45,31.79
101207101,2016-04-11 00:00:00,2016-04-21 00:00:00,Singapore,Asia,Fruits,Offline,Cancelled,8285,9.33,6.92
192236125,2017-03-11 00:00:00,2017-03-28 00:00:00,Croatia,Europe,Beverages,Offline,High,5796,47.45,31.79
582491528,2016-09-03 00:00:00,2016-09-15 00:00:00,South Korea,Asia,Personal Care,Offline,Medium,1042,81.73,56.67
509522140,2015-08-09 00:00:00,2015-08-19 00:00:00,Madagascar,Sub-Saharan Africa,Fruits,Offline,Low,7779,9.33,6.92
631189286,2015-12-02 00:00:00,2015-12-12 00:00:00,Australia,Australia and Oceania,Personal Care,Offline,Medium,1791,81.73,56.67
775666797,2016-11-03 00:00:00,2016-11-20 00:00:00,Jordan,Middle East and North Africa,Fruits,Online,Cancelled,5897,9.33,6.92
391440999,2021-01-31 00:00:00,2021-02-21 00:00:00,United Arab Emirates,Middle East and North Africa,Beverages,Offline,Low,4945,47.45,31.79
797310721,2021-05-08 00:00:00,2021-05-21 00:00:00,Iran,Middle East and North Africa,Baby Food,Offline,Cancelled,815,255.28,159.42
232387292,2016-04-10 00:00:00,2016-04-18 00:00:00,South Africa,Sub-Saharan Africa,Baby Food,Offline,High,7419,255.28,159.42
606094539,2018-03-09 00:00:00,2018-03-28 00:00:00,Burkina Faso,Sub-Saharan Africa,Fruits,Offline,Low,5698,9.33,6.92
748168790,2017-03-16 00:00:00,2017-03-17 00:00:00,Mali,Sub-Saharan Africa,Baby Food,Offline,Medium,8626,255.28,159.42
458658874,2020-01-04 00:00:00,2020-01-16 00:00:00,Sierra Leone,Sub-Saharan Africa,Meat,Offline,Medium,6208,421.89,364.69
957926118,2016-08-18 00:00:00,2016-08-24 00:00:00,Greece,Europe,Snacks,Online,Low,480,152.58,97.44
836644351,2016-02-02 00:00:00,2016-02-12 00:00:00,Iraq,Middle East and North Africa,Baby Food,Offline,Low,510,255.28,159.42
105799901,2021-08-14 00:00:00,2021-08-15 00:00:00,Philippines,Asia,Cereal,Online,Cancelled,7397,205.7,117.11
646691596,2016-11-14 00:00:00,2016-11-28 00:00:00,Austria,Europe,Beverages,Online,High,9269,47.45,31.79
360930764,2016-04-11 00:00:00,2016-04-30 00:00:00,Mali,Sub-Saharan Africa,Cosmetics,Offline,Medium,6289,437.2,263.33
820441234,2018-04-07 00:00:00,2018-04-15 00:00:00,Sri Lanka,Asia,Snacks,Online,Cancelled,5648,152.58,97.44
517459332,2016-04-28 00:00:00,2016-05-01 00:00:00,Mexico,North America,Vegetables,Online,Cancelled,6570,154.06,90.93
714533889,2022-01-29 00:00:00,2022-01-30 00:00:00,Niger,Sub-Saharan Africa,Office Supplies,Online,High,5311,651.21,524.96
494526231,2018-07-05 00:00:00,2018-07-26 00:00:00,Guatemala,Central America and the Caribbean,Office Supplies,Online,Medium,156,651.21,524.96
